amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
647.29,5,Clothing,0,0,64,2,55,0
80.35,22,Electronics,0,0,66,2,61,0
116.97,7,Clothing,0,0,94,1,55,0
79.01,1,Electronics,0,0,99,4,53,0
206.52,14,Clothing,0,0,49,0,27,0
195.37,22,Food,0,0,66,3,52,0
226.15,21,Electronics,1,0,34,0,43,0
56.19,8,Electronics,0,0,67,0,65,0
68.28,14,Travel,0,0,92,1,50,0
24.09,7,Electronics,0,0,52,3,57,0
191.82,15,Clothing,0,0,48,6,25,0
7.31,13,Food,0,0,65,2,37,0
163.89,14,Food,0,0,85,0,19,0
366.82,19,Travel,0,0,29,1,56,0
398.68,12,Clothing,0,0,35,1,57,0
107.3,8,Clothing,0,0,32,2,45,0
110.68,0,Grocery,0,0,45,2,46,0
14.42,5,Electronics,0,0,88,2,42,0
199.98,7,Travel,0,0,29,1,43,0
309.93,19,Food,0,0,58,1,25,0
50.5,17,Grocery,0,0,33,1,47,0
98.46,17,Clothing,0,1,62,3,69,0
328.56,16,Electronics,0,0,67,3,18,0
377.38,20,Food,0,0,34,1,45,0
50.15,15,Grocery,0,0,36,1,47,0
143.96,12,Clothing,0,0,42,2,30,0
38.48,21,Food,0,0,36,4,58,0
19.34,3,Food,0,0,55,3,66,0
435.69,3,Clothing,0,0,35,1,38,0
309.17,20,Clothing,0,0,51,1,38,0
256.91,13,Travel,0,0,45,2,57,0
9,4,Food,0,0,98,0,28,0
334.11,15,Clothing,0,0,37,6,44,0
103.74,13,Grocery,0,0,69,2,22,0
75.45,13,Electronics,0,0,71,2,30,0
142.33,13,Travel,0,0,49,1,29,0
17.24,23,Clothing,0,0,88,3,57,0
254.38,13,Electronics,0,0,94,4,50,0
157.2,18,Travel,0,0,52,1,47,0
37.17,2,Food,1,0,44,4,20,0
37.54,16,Electronics,0,0,65,3,65,0
36.66,13,Travel,0,1,28,1,40,0
10.56,9,Clothing,0,1,93,1,48,0
159.52,12,Clothing,0,0,48,0,23,0
330.26,21,Travel,0,0,41,2,28,0
3.18,3,Food,0,0,29,3,54,0
9.04,10,Travel,0,0,81,0,56,0
153.08,14,Grocery,0,0,50,0,64,0
308.16,14,Travel,0,0,96,2,62,0
71.21,23,Travel,0,0,97,1,54,0
77.43,1,Clothing,0,1,41,3,56,0
163.3,10,Food,0,0,80,6,68,0
57.69,1,Travel,0,0,32,3,23,0
4.85,22,Electronics,0,0,88,0,35,0
239.2,4,Clothing,0,1,93,4,18,0
176.86,12,Clothing,0,0,34,2,35,0
156.47,0,Travel,0,0,74,0,69,0
243.64,6,Electronics,0,0,79,0,28,0
202.44,6,Travel,0,0,38,1,59,0
41.49,9,Electronics,0,0,51,0,23,0
78.23,5,Clothing,0,0,29,4,22,0
24.26,19,Electronics,0,1,52,1,41,0
25.04,11,Travel,0,0,29,3,19,0
202.97,12,Grocery,0,0,36,2,65,0
352.11,23,Grocery,0,0,32,1,52,0
592.13,10,Electronics,0,0,83,0,51,0
178.16,17,Travel,0,0,89,2,59,0
36.62,1,Food,0,0,84,4,19,0
20.1,15,Grocery,0,0,79,0,69,0
301.65,1,Clothing,0,0,67,1,29,0
155.62,18,Travel,0,0,65,3,19,0
173.35,5,Travel,0,0,34,1,64,0
273.74,0,Grocery,0,0,99,2,67,0
218.69,10,Food,0,0,31,1,52,0
323.74,17,Clothing,1,0,45,1,46,0
10.41,9,Food,0,0,99,0,50,0
247.76,17,Clothing,0,1,68,4,22,0
342.51,0,Grocery,0,0,61,3,60,0
60.67,18,Travel,0,0,68,4,69,0
184.12,15,Clothing,0,0,89,2,60,0
67.88,6,Travel,0,0,30,3,50,0
570.49,14,Electronics,0,0,62,4,56,0
6.12,0,Electronics,0,0,67,0,30,0
156.06,22,Grocery,0,0,81,1,48,0
32.78,20,Grocery,0,1,99,2,53,0
224.2,8,Grocery,0,1,94,2,36,0
34.82,1,Electronics,0,0,89,0,42,0
48.31,16,Clothing,0,0,79,5,60,0
122.75,23,Food,0,1,59,1,52,0
443.37,9,Grocery,1,0,48,2,54,0
42.82,5,Food,1,0,62,1,56,0
28.04,4,Food,0,0,27,1,50,0
256.12,7,Electronics,0,0,75,0,60,0
124.99,7,Clothing,0,0,85,2,20,0
437.04,4,Electronics,0,1,64,2,68,0
28.54,11,Grocery,0,0,78,3,64,0
186.89,6,Electronics,0,0,90,0,59,0
47.72,12,Electronics,0,0,84,2,41,0
30.69,12,Electronics,0,0,39,2,20,0
207.04,16,Grocery,0,0,70,2,24,0
162.11,3,Grocery,0,0,79,3,30,0
253.04,17,Electronics,1,0,28,0,41,0
66.65,9,Electronics,0,0,48,3,55,0
106.95,2,Food,1,0,64,4,47,0
93.6,11,Clothing,0,1,51,0,22,0
745.34,0,Food,1,0,76,5,40,1
62.22,10,Clothing,0,0,61,1,58,0
62.87,17,Clothing,0,0,25,1,61,0
78.8,12,Electronics,0,0,33,3,44,0
149.67,16,Food,0,0,42,2,35,0
52.34,7,Clothing,1,0,63,0,57,0
444.33,19,Clothing,0,0,99,1,37,0
55.59,18,Grocery,0,0,99,2,23,0
407.09,16,Clothing,0,0,54,1,47,0
19.66,1,Electronics,1,0,44,5,67,1
192.38,2,Travel,0,0,39,2,23,0
427.5,2,Grocery,0,0,88,2,67,0
33.27,5,Travel,0,0,49,3,34,0
621.41,9,Electronics,0,0,73,3,60,0
108.56,23,Travel,0,0,91,4,53,0
524.43,21,Clothing,0,0,50,1,32,0
203.32,17,Travel,0,0,69,5,69,0
64.61,17,Food,0,0,30,1,34,0
37.55,13,Electronics,0,0,56,3,42,0
65.16,15,Food,0,0,99,2,61,0
17.57,6,Travel,0,0,41,1,47,0
27.96,0,Food,0,0,70,1,60,0
19.9,16,Grocery,0,0,77,4,57,0
98.97,22,Travel,0,0,28,7,34,0
285.76,4,Food,0,0,52,3,22,0
27.44,0,Clothing,0,0,95,5,61,0
25.13,20,Travel,0,0,40,0,65,0
185.62,16,Grocery,0,1,63,1,65,0
39.53,9,Clothing,0,0,54,2,66,0
18.49,11,Travel,0,0,81,2,59,0
32.86,19,Clothing,0,0,80,2,59,0
463.23,1,Travel,0,0,63,1,52,0
310.14,22,Travel,0,0,66,0,28,0
78.67,15,Electronics,0,0,42,4,45,0
191.99,14,Food,0,0,99,0,61,0
138.71,12,Travel,1,0,46,1,37,0
203.49,17,Grocery,0,0,28,3,19,0
206.61,19,Food,0,0,27,1,58,0
178.35,21,Electronics,0,0,85,1,50,0
55.69,13,Food,0,0,48,1,53,0
7.16,17,Food,0,0,76,1,27,0
109.44,1,Travel,0,0,91,2,62,0
398.91,1,Grocery,0,0,55,2,36,0
151.7,2,Travel,0,0,77,1,42,0
321.5,4,Grocery,0,0,85,1,44,0
860.84,15,Grocery,1,0,82,3,52,0
32.16,21,Clothing,0,0,59,1,40,0
211.85,14,Travel,0,1,55,0,60,0
201.92,11,Electronics,0,1,81,1,51,0
703.76,8,Food,0,0,34,2,25,0
763.3,13,Clothing,0,1,42,2,19,0
208.89,20,Electronics,1,0,80,0,42,0
50.26,15,Travel,0,0,60,2,26,0
288.4,10,Grocery,0,0,75,3,42,0
20.38,5,Travel,0,0,85,2,62,0
273.12,9,Travel,0,0,43,6,46,0
433.82,7,Clothing,0,0,35,2,39,0
86.87,15,Electronics,0,0,29,1,31,0
179.27,2,Clothing,1,0,69,2,69,0
101.23,1,Electronics,0,0,69,1,65,0
103.65,15,Clothing,1,0,72,0,60,0
66.89,18,Food,0,0,38,2,65,0
258.49,8,Grocery,0,0,52,3,28,0
495.29,15,Grocery,0,0,33,2,67,0
508.68,21,Grocery,0,0,83,4,68,0
34.58,3,Food,0,0,62,1,68,0
373.93,9,Food,0,0,49,1,30,0
240.7,18,Grocery,1,0,96,4,50,0
52.47,12,Grocery,0,0,72,3,20,0
12.54,17,Electronics,0,0,43,0,64,0
56.15,14,Electronics,1,0,26,0,69,0
437.9,3,Travel,1,0,30,3,53,1
180.52,8,Clothing,0,0,54,2,68,0
229.81,3,Electronics,0,0,85,8,65,0
53.51,15,Electronics,0,1,26,4,59,0
228.74,20,Electronics,0,0,75,2,49,0
5.13,14,Electronics,0,0,37,1,53,0
84.69,23,Food,0,0,73,3,60,0
177.39,1,Travel,1,0,32,5,53,1
28.43,13,Electronics,0,0,33,1,52,0
311.69,2,Clothing,0,0,47,4,22,0
48.23,21,Electronics,0,0,96,0,29,0
190.14,22,Food,0,0,97,1,36,0
93.51,3,Grocery,0,1,40,2,57,0
163.16,0,Grocery,0,0,40,3,44,0
20.46,22,Travel,0,0,36,1,52,0
3.07,8,Grocery,0,0,35,0,27,0
432.56,16,Electronics,0,0,37,1,68,0
56.56,13,Food,0,0,59,2,45,0
308.34,16,Travel,0,0,67,2,50,0
1321.02,0,Electronics,0,0,54,2,64,0
42.76,9,Grocery,0,0,84,1,64,0
55.46,22,Clothing,0,0,91,5,60,0
195.71,15,Electronics,0,0,53,0,53,0
605.76,18,Clothing,0,0,49,5,52,0
445.45,23,Clothing,0,0,90,4,66,0
125.8,2,Travel,0,0,29,2,34,0
285.35,11,Food,0,0,29,2,28,0
26.26,2,Grocery,0,0,73,2,53,0
682.47,14,Grocery,0,0,50,3,54,0
600.14,16,Electronics,0,1,95,1,35,0
32.18,17,Grocery,0,0,54,5,48,0
64.05,6,Travel,0,0,52,0,52,0
19,18,Grocery,0,0,38,5,45,0
57.07,6,Electronics,0,0,42,2,18,0
304.66,4,Grocery,0,0,81,5,48,0
85.56,7,Food,0,0,49,4,69,0
16.66,20,Clothing,0,0,94,3,44,0
75.4,15,Clothing,0,0,29,1,57,0
717.07,15,Clothing,0,0,77,3,29,0
178.81,18,Food,0,0,63,3,29,0
96.86,14,Travel,0,0,81,2,44,0
32.79,6,Electronics,0,0,35,1,44,0
770.65,4,Food,0,0,93,2,68,0
309.51,22,Electronics,0,0,49,1,63,0
59.5,10,Travel,0,0,54,2,34,0
13.08,9,Food,0,0,26,2,69,0
10.49,20,Grocery,0,0,60,2,42,0
23.09,22,Travel,0,0,61,1,47,0
156.48,8,Clothing,0,0,26,3,27,0
475.51,0,Food,0,0,71,1,57,0
123.6,19,Travel,1,1,83,1,32,0
333.21,0,Travel,0,0,28,0,36,0
106.27,7,Food,0,0,91,1,21,0
221.94,2,Clothing,0,0,70,2,32,0
236.93,1,Clothing,0,0,60,2,54,0
34.4,3,Travel,0,0,89,3,32,0
80.67,18,Electronics,0,0,80,3,50,0
182.55,10,Travel,0,0,59,3,68,0
13.2,4,Food,1,0,47,1,30,0
80.77,23,Food,0,0,68,4,34,0
137.75,9,Food,0,0,25,3,36,0
1004.26,23,Clothing,1,0,90,3,30,0
115.82,22,Grocery,1,0,36,3,23,0
304.76,7,Food,0,0,37,2,57,0
101.84,12,Food,0,0,51,2,47,0
286.48,4,Electronics,0,0,44,0,53,0
162.88,11,Electronics,0,0,30,4,48,0
391.82,12,Travel,0,0,32,1,30,0
95.26,21,Travel,0,0,45,3,41,0
166.88,7,Travel,0,0,45,5,46,0
178.97,14,Food,0,0,69,1,66,0
97.24,12,Electronics,0,0,94,1,63,0
28.05,0,Travel,0,0,68,2,19,0
17.68,21,Electronics,0,0,83,1,33,0
3.03,5,Food,0,0,54,1,69,0
372.2,10,Food,0,0,34,3,29,0
48.57,12,Travel,0,0,99,0,45,0
42.77,20,Food,0,1,25,0,43,0
239.75,19,Food,0,0,34,0,49,0
69.42,0,Electronics,0,0,49,2,59,0
126.96,10,Grocery,0,0,98,2,21,0
31.92,10,Clothing,0,0,38,1,22,0
578.26,7,Travel,0,0,27,0,34,0
343.39,21,Grocery,0,0,92,2,37,0
358.84,2,Travel,0,0,64,2,57,0
93.99,18,Grocery,0,0,57,1,46,0
258.66,11,Food,0,0,31,4,42,0
27.96,5,Travel,1,1,27,1,35,1
1.56,22,Grocery,0,0,61,3,39,0
3.63,7,Clothing,0,0,50,1,25,0
159,4,Food,0,0,49,3,57,0
109.38,9,Travel,0,0,64,0,64,0
131.37,21,Travel,0,0,67,0,57,0
1.35,15,Grocery,0,0,68,2,27,0
98.89,11,Travel,1,1,95,0,34,0
227.9,16,Food,0,0,53,2,63,0
105.24,5,Electronics,0,0,81,1,65,0
237.17,8,Grocery,0,0,33,1,37,0
47.75,9,Clothing,0,0,46,1,44,0
301.93,19,Travel,0,0,94,1,19,0
159.8,13,Food,0,0,30,3,69,0
42.6,13,Travel,0,0,51,1,46,0
48.62,16,Clothing,1,0,76,2,23,0
178.01,15,Food,0,0,94,1,37,0
318.89,3,Clothing,1,0,73,1,54,0
96.7,1,Food,0,0,47,2,36,0
53.79,15,Electronics,0,0,45,2,28,0
363.15,0,Food,0,0,98,0,65,0
199.16,2,Clothing,0,0,32,2,35,0
106.99,22,Grocery,0,0,78,1,56,0
120.46,10,Electronics,0,0,38,1,39,0
41.13,15,Travel,1,0,55,2,68,0
177.42,17,Electronics,0,0,75,1,31,0
79.98,14,Electronics,1,0,86,0,59,0
978.56,8,Travel,0,1,42,0,23,0
117.77,11,Food,0,0,71,3,38,0
119.76,17,Electronics,0,0,76,3,25,0
150.19,4,Electronics,0,0,61,0,35,0
447.48,23,Grocery,0,0,54,1,39,0
290.44,7,Grocery,0,0,54,5,23,0
107.98,2,Clothing,0,1,99,0,52,0
228.3,1,Travel,0,0,72,0,52,0
158.84,18,Food,0,0,63,1,63,0
122.04,7,Food,0,0,51,0,62,0
38.45,1,Clothing,0,0,40,1,26,0
112.23,18,Food,0,0,56,1,33,0
50.78,0,Food,1,0,53,4,28,0
443.38,21,Grocery,0,0,76,2,65,0
73.54,12,Food,0,0,98,2,38,0
547.57,22,Food,0,0,99,1,59,0
137.08,19,Clothing,1,0,39,3,40,0
179.72,16,Clothing,0,0,68,4,62,0
140.93,2,Electronics,0,0,47,1,37,0
24.94,8,Food,0,0,72,1,34,0
84.84,4,Food,0,0,47,1,48,0
18.79,5,Food,0,0,95,0,69,0
175.57,3,Grocery,0,0,38,3,35,0
106.59,16,Food,0,0,97,2,46,0
270.9,20,Grocery,0,0,78,4,65,0
44.83,20,Electronics,0,0,94,3,49,0
32.36,20,Travel,0,0,67,1,25,0
93.86,15,Food,0,1,69,1,67,0
470.09,15,Clothing,0,0,46,2,26,0
223.08,21,Clothing,0,0,85,2,63,0
97.72,10,Food,0,0,42,0,23,0
131.09,1,Grocery,0,0,68,1,22,0
15.83,16,Clothing,0,0,97,2,62,0
750.93,14,Clothing,0,0,42,0,30,0
197.61,17,Electronics,0,0,81,4,42,0
60.49,9,Electronics,1,0,39,1,48,0
158.66,5,Electronics,0,1,97,1,51,0
20.87,20,Clothing,0,0,82,3,34,0
607.79,15,Clothing,0,0,26,1,43,0
34.58,4,Food,1,1,38,2,37,1
187.96,11,Food,0,0,45,1,67,0
50.7,5,Grocery,0,0,67,0,23,0
227.57,13,Clothing,0,1,69,1,49,0
269.96,22,Food,0,0,58,1,50,0
201.43,15,Food,0,0,95,0,37,0
171.58,6,Electronics,0,0,36,2,64,0
401.4,1,Electronics,1,0,31,0,28,1
14.74,5,Electronics,1,0,93,2,64,0
72.33,8,Travel,1,0,52,1,69,0
51.37,6,Food,0,0,49,0,27,0
796.32,1,Electronics,0,0,90,2,60,0
88.79,18,Electronics,0,0,75,1,56,0
237.43,7,Clothing,0,0,97,1,36,0
207.78,10,Electronics,0,0,58,2,44,0
42.9,3,Clothing,0,0,70,2,57,0
49.16,15,Grocery,1,0,71,0,51,0
59.45,17,Electronics,0,0,56,2,53,0
95.32,12,Clothing,0,0,36,4,37,0
48.06,4,Electronics,0,1,43,2,63,0
3.57,1,Grocery,0,0,71,0,22,0
380.74,10,Electronics,0,0,62,0,27,0
606.6,0,Clothing,0,0,34,0,49,0
75.22,12,Grocery,0,0,34,4,57,0
74.39,4,Grocery,0,0,65,0,57,0
1.28,17,Grocery,0,0,79,3,45,0
205.24,13,Travel,0,0,95,4,46,0
314.19,12,Clothing,0,0,98,3,65,0
28.54,6,Travel,0,0,67,0,39,0
31.31,7,Grocery,0,0,62,2,26,0
280.99,17,Travel,0,0,51,1,19,0
172.42,6,Electronics,0,0,56,0,30,0
8.26,19,Travel,0,0,95,0,52,0
175.38,16,Food,0,0,72,2,44,0
66.51,15,Grocery,0,0,50,1,47,0
82.8,10,Grocery,0,0,82,0,46,0
264.33,18,Clothing,0,0,48,1,52,0
299.82,0,Electronics,0,0,78,4,54,0
92.06,20,Clothing,0,0,70,1,68,0
529.26,7,Travel,0,0,82,1,43,0
93.9,0,Food,0,0,56,0,21,0
265.98,8,Food,0,0,40,3,52,0
119.05,18,Food,0,0,94,1,27,0
410.08,20,Food,0,0,89,2,37,0
429.01,8,Electronics,0,0,37,4,66,0
16.47,20,Travel,0,0,30,1,27,0
496.19,9,Food,0,0,36,0,47,0
314.29,23,Grocery,0,0,33,2,28,0
282.04,22,Travel,1,0,83,4,33,0
40.37,10,Electronics,0,0,91,2,24,0
294.37,0,Food,0,0,48,0,40,0
341.64,19,Electronics,0,0,39,2,57,0
61.43,7,Food,0,0,87,1,18,0
547.56,19,Grocery,0,0,74,2,62,0
9.21,11,Travel,0,0,45,2,24,0
29.23,0,Grocery,1,0,25,2,58,1
138.83,9,Food,0,0,35,3,21,0
154.36,3,Clothing,0,0,91,1,19,0
186.49,14,Travel,0,0,46,1,34,0
3.08,18,Electronics,0,0,98,2,57,0
581.06,5,Food,0,0,31,1,26,0
8.21,4,Grocery,0,0,73,2,28,0
27.79,4,Clothing,1,0,25,0,61,0
2.54,17,Food,0,0,89,2,36,0
150.6,2,Electronics,0,0,87,1,31,0
484.59,21,Grocery,0,0,88,1,32,0
197.36,1,Travel,1,0,50,2,64,0
311.34,3,Clothing,0,0,41,3,25,0
2.41,17,Food,0,0,35,1,50,0
140.57,8,Food,0,0,91,3,19,0
110.77,18,Food,0,0,34,2,19,0
124.4,9,Food,0,0,90,1,37,0
13.49,21,Grocery,0,0,56,3,40,0
207.61,14,Travel,0,0,40,2,35,0
125.93,0,Electronics,0,0,50,3,47,0
260.78,10,Clothing,0,0,98,2,38,0
119.55,13,Food,0,1,80,1,53,0
29.12,9,Food,0,1,33,2,20,0
188.07,18,Travel,0,0,29,2,34,0
34.06,23,Travel,0,1,31,5,41,1
370.59,20,Grocery,0,0,89,2,55,0
170.93,15,Grocery,0,0,36,5,21,0
30.79,7,Grocery,0,0,72,1,26,0
590.24,1,Clothing,0,0,96,2,50,0
131.5,22,Grocery,1,0,49,3,51,0
13.62,6,Food,0,0,37,2,62,0
177.43,18,Grocery,0,0,65,3,49,0
52.55,6,Clothing,0,0,34,1,25,0
293.05,14,Grocery,0,0,64,4,65,0
306.5,7,Grocery,0,0,57,0,67,0
694.93,13,Food,1,0,59,5,32,0
125.44,0,Food,0,0,61,1,48,0
109.24,12,Food,0,0,40,2,22,0
252.05,2,Grocery,0,1,96,2,59,0
25.58,20,Food,0,0,57,1,59,0
142.5,5,Travel,0,0,77,3,46,0
142.24,18,Electronics,0,0,59,2,31,0
16.87,14,Electronics,0,0,79,0,69,0
97.43,3,Food,0,0,41,3,30,0
345.47,20,Clothing,0,0,51,2,65,0
349.02,2,Food,0,0,45,2,43,0
18.81,3,Food,0,0,45,1,37,0
17.12,4,Grocery,0,0,41,3,48,0
54.86,17,Clothing,0,0,51,0,68,0
373.96,9,Food,0,0,72,2,53,0
24.84,7,Travel,0,0,68,3,44,0
229.13,11,Electronics,0,0,60,3,54,0
19.2,21,Travel,0,0,52,4,50,0
175.66,2,Travel,0,1,49,2,46,0
79.23,17,Travel,0,1,97,2,44,0
279.99,22,Clothing,1,0,71,5,21,0
47.91,7,Clothing,0,0,47,3,28,0
183.5,0,Clothing,0,0,99,2,42,0
48.38,13,Electronics,0,0,74,1,22,0
225.1,21,Grocery,0,0,89,0,68,0
372.41,22,Food,0,0,40,4,19,0
24.41,12,Food,0,0,74,3,57,0
362.59,11,Grocery,0,0,37,1,30,0
162.06,2,Food,0,1,59,1,44,0
24.47,17,Travel,0,0,56,2,56,0
100.41,20,Electronics,0,1,49,4,34,0
31.57,12,Food,0,1,67,1,48,0
216.92,14,Electronics,1,0,52,0,28,0
256.03,9,Grocery,0,0,90,2,26,0
20.13,0,Food,0,0,91,1,28,0
126.99,5,Electronics,0,0,57,3,24,0
303.37,8,Travel,0,0,71,2,54,0
495.26,9,Travel,0,0,59,2,23,0
129.7,14,Grocery,0,0,88,1,47,0
540.24,8,Clothing,0,0,36,3,46,0
138.1,22,Food,0,0,77,1,48,0
90.21,13,Travel,0,0,68,3,40,0
339.34,10,Travel,0,0,70,3,30,0
122.26,6,Grocery,0,0,35,2,54,0
114.93,23,Travel,0,0,94,0,29,0
121.31,1,Food,1,0,70,3,62,0
337.66,13,Grocery,0,0,83,5,35,0
321.02,5,Electronics,0,0,83,3,29,0
93.01,4,Grocery,0,0,58,2,20,0
72.97,4,Food,1,0,45,3,65,0
121.88,18,Food,0,0,96,4,53,0
153.08,18,Electronics,0,0,76,1,34,0
49.01,5,Grocery,0,0,72,2,27,0
284.34,9,Food,0,0,43,1,30,0
119.96,22,Food,1,0,28,3,40,0
73.18,13,Electronics,0,0,56,2,47,0
20.33,16,Clothing,0,1,52,2,45,0
49.13,2,Grocery,0,0,82,0,40,0
536.66,0,Food,1,0,98,3,22,0
65.52,9,Travel,0,0,65,2,66,0
33.29,2,Electronics,0,0,57,1,47,0
111.14,4,Clothing,0,0,38,1,26,0
66.03,18,Clothing,0,0,77,3,51,0
6.44,9,Electronics,0,0,66,0,65,0
70.25,15,Clothing,0,0,60,1,43,0
141.39,0,Food,0,0,49,5,34,0
144.42,5,Clothing,0,0,76,3,51,0
79.37,8,Grocery,0,1,64,3,21,0
106.73,4,Travel,0,0,94,3,31,0
606.12,13,Food,0,0,86,2,19,0
85.28,9,Electronics,0,0,33,2,65,0
53.77,1,Travel,0,0,93,2,23,0
50.22,4,Food,0,1,45,2,26,0
110.17,0,Travel,0,0,77,1,41,0
256.52,9,Clothing,0,0,94,1,31,0
41.52,21,Electronics,0,0,25,1,30,0
222.38,8,Electronics,0,0,55,3,28,0
3.85,2,Grocery,0,1,69,1,57,0
97.72,14,Clothing,0,0,52,3,42,0
269.19,3,Grocery,0,0,27,1,47,0
74.45,12,Grocery,0,0,64,1,41,0
149.31,5,Clothing,0,0,28,4,51,0
41.29,19,Food,0,0,94,6,40,0
243.86,16,Grocery,0,0,36,2,36,0
9.67,22,Travel,0,0,86,3,18,0
344.56,4,Food,0,0,95,2,32,0
39.76,14,Clothing,0,0,72,1,58,0
373.43,7,Electronics,0,0,31,1,63,0
78.24,4,Food,0,0,81,1,33,0
230.87,23,Grocery,0,0,80,3,51,0
69.21,12,Travel,0,0,91,2,60,0
425.43,0,Clothing,0,0,37,3,18,0
24.37,0,Electronics,0,0,76,4,39,0
35.4,6,Travel,0,0,87,4,19,0
122.27,21,Electronics,0,0,65,1,66,0
15.39,4,Clothing,0,0,99,2,30,0
39.26,13,Food,1,0,47,1,52,0
518.08,14,Grocery,0,0,71,1,38,0
675.06,20,Clothing,0,0,89,1,58,0
84.96,16,Travel,0,0,55,2,25,0
462.18,23,Food,0,0,60,1,46,0
141.67,17,Electronics,0,0,38,2,63,0
56.58,6,Food,1,0,61,1,26,0
218.16,21,Food,0,0,56,3,21,0
193.61,17,Travel,1,0,77,2,20,0
813.84,18,Grocery,0,1,52,2,68,0
55.43,19,Food,1,0,89,1,60,0
200.69,6,Food,0,1,71,0,21,0
9.62,7,Grocery,0,0,95,0,44,0
21.72,12,Grocery,0,0,56,2,54,0
0.71,17,Electronics,0,0,48,3,63,0
1354.54,23,Electronics,0,0,38,0,47,0
291.76,10,Grocery,0,0,71,1,32,0
278.13,8,Clothing,0,0,25,3,33,0
128.3,22,Grocery,0,0,43,0,45,0
64.22,0,Electronics,0,0,82,1,29,0
29.52,21,Travel,0,0,31,1,42,0
60.3,7,Travel,0,0,88,2,45,0
84.88,20,Food,0,1,42,3,69,0
254.13,11,Travel,0,1,87,2,63,0
139.64,1,Electronics,0,0,92,2,21,0
14.52,14,Travel,0,0,74,0,52,0
3.27,20,Clothing,1,0,92,0,56,0
19.43,23,Grocery,0,0,40,3,22,0
95.13,17,Grocery,0,0,38,5,67,0
487.07,16,Electronics,0,1,86,2,46,0
182.6,14,Food,0,0,31,3,34,0
291.35,19,Grocery,0,0,80,2,48,0
113.05,19,Travel,0,0,38,2,29,0
80.8,8,Clothing,0,0,66,5,53,0
20.65,2,Food,1,0,94,0,48,0
375.65,19,Food,1,0,86,3,28,0
275.15,18,Food,0,0,67,0,63,0
33.13,17,Grocery,0,0,81,1,56,0
129.24,19,Food,0,0,99,5,47,0
120.28,7,Electronics,0,0,55,0,49,0
176.59,0,Travel,0,0,75,1,25,0
526,23,Clothing,0,0,91,1,27,0
156.05,23,Travel,0,0,25,4,28,0
139.86,14,Electronics,0,0,68,6,44,0
9.29,18,Electronics,0,0,74,3,23,0
11.7,9,Travel,0,0,84,2,58,0
37.34,11,Grocery,0,0,27,3,23,0
5.94,5,Electronics,1,0,96,1,56,0
244.81,12,Food,0,0,78,2,47,0
231.29,3,Clothing,0,0,26,5,35,1
26.32,12,Clothing,0,0,53,0,56,0
325.51,16,Electronics,0,0,40,3,56,0
30.27,0,Food,0,0,83,4,31,0
64.5,4,Travel,0,0,35,1,32,0
51.54,23,Clothing,0,0,48,3,67,0
83.83,16,Food,0,0,56,2,53,0
52.91,17,Food,0,0,98,1,40,0
120.83,6,Grocery,0,1,78,5,53,0
94.18,15,Electronics,0,0,80,1,42,0
775.84,7,Food,0,0,95,1,26,0
10.36,11,Travel,0,0,67,2,54,0
27.61,13,Clothing,0,1,77,0,41,0
9.77,18,Grocery,0,0,25,2,36,0
176.95,10,Travel,1,0,85,2,53,0
10.09,11,Clothing,0,0,58,3,51,0
325.9,12,Electronics,0,0,85,3,28,0
129.12,7,Travel,0,1,85,1,65,0
134.76,0,Clothing,1,0,32,4,52,1
148.43,8,Grocery,0,0,78,1,45,0
33.72,1,Clothing,0,0,77,2,69,0
39.65,13,Food,0,0,44,1,58,0
69.11,12,Grocery,0,0,70,0,48,0
162.03,15,Travel,0,1,55,4,53,0
42.46,1,Electronics,0,0,50,1,50,0
22.26,3,Grocery,1,0,87,4,32,0
631.88,11,Grocery,0,0,44,2,19,0
4,15,Grocery,0,0,46,4,56,0
292.14,9,Clothing,0,0,81,3,67,0
279.24,2,Food,0,0,81,1,44,0
63.49,3,Electronics,0,0,50,2,64,0
26.24,5,Electronics,0,0,41,0,33,0
28.33,22,Food,0,0,51,2,20,0
215.18,4,Clothing,0,0,91,1,44,0
185.31,17,Clothing,0,0,80,3,49,0
274.8,2,Food,0,0,48,1,52,0
499.01,9,Food,0,0,49,2,41,0
211.94,10,Travel,0,0,34,0,24,0
30.5,18,Clothing,0,0,60,0,66,0
50.22,13,Grocery,0,0,69,1,57,0
332.35,20,Electronics,0,0,41,0,36,0
42.27,10,Clothing,0,0,82,1,22,0
13.55,20,Food,1,0,47,3,56,0
218.69,3,Grocery,0,0,32,2,68,0
92.71,23,Travel,0,0,74,0,25,0
454.72,21,Travel,0,0,40,3,42,0
189.1,5,Grocery,0,0,67,0,39,0
17.06,16,Grocery,0,0,70,3,19,0
531.68,21,Food,0,0,73,2,57,0
53.85,18,Food,0,0,39,2,63,0
74.03,12,Electronics,0,0,73,0,27,0
92.63,21,Electronics,0,0,45,3,35,0
9.46,9,Travel,0,0,99,0,42,0
123.52,10,Grocery,0,0,30,1,67,0
23.69,5,Travel,0,0,79,1,33,0
92.24,1,Food,1,0,39,0,32,1
77.74,0,Clothing,0,0,35,2,24,0
266.78,10,Food,0,0,63,2,29,0
292.58,15,Clothing,0,0,98,5,49,0
29.98,2,Grocery,0,0,75,1,20,0
